LAMMPS data file via write_data, version 23 Jun 2022, timestep = 17250000

20181 atoms
2 atom types
9610 bonds
1 bond types

0 125 xlo xhi
0 125 ylo yhi
0 125 zlo zhi
-34.375 0 0 xy xz yz

Masses

1 0.1
2 0.01

Bond Coeffs # fene

1 0.05 60 0 1

Atoms # bond

9730 1 1 -6.778350899487114 60.51292245357543 18.21622550452843 202 0 0
7763 1 1 40.55855738255639 41.22502714160409 4.325885691768527 -119 1 0
6241 1 1 44.291218076401904 56.135353568781596 4.3338820273171015 503 0 1
8992 1 1 5.523835790698035 1.2459923482494688 9.023577626201295 486 3 1
4943 1 1 -5.496347935536727 32.63375211632145 0.9654525611966821 -117 1 1
17723 1 1 39.297770687267636 45.43537685028087 4.435621972687913 289 0 1
2397 1 1 -16.336127181807495 61.17099328717522 6.969748731879742 -298 2 0
9731 1 1 -6.167542816096795 61.07213530634429 18.705740292657904 202 0 0
14705 1 1 -2.3219704414869 28.140220261347814 13.563757321388465 -380 2 -1
11607 1 1 18.609243375386345 0.30302595713159897 20.429343020241323 14 0 0
1431 1 1 -14.06005360916371 60.54954250447362 8.634801612404804 227 2 -1
2230 1 1 1.5564455590314363 15.931651894927803 20.87687075595738 332 0 2
14017 1 1 -1.2329880920546712 15.299799450866209 20.372776376589133 -207 1 0
9396 1 1 -0.5395767087072456 14.93759285907636 21.912727681831296 -34 -1 -1
9191 1 1 14.020416590516422 62.411413495318484 21.10209815407467 -493 0 -1
146 1 1 -0.01761605087370821 28.369644119535863 13.743442425043765 332 1 -1
13486 1 1 53.72318288900752 19.637455346365826 7.353998864344643 -26 0 -1
15637 1 1 -15.547231124653058 61.41198710813767 8.289954779243882 50 0 1
16495 1 1 -4.016846304608591 15.079086787374946 2.66270141236077 -476 1 1
5655 1 1 19.657349203006547 10.37065055837551 0.8919915018973148 379 0 0
8991 1 1 2.1801044800907996 1.3214892172921295 9.94715393131614 486 3 1
3466 1 1 19.09475953417073 3.435591484478032 6.469804904400732 66 0 1
5648 1 1 -3.2367392410630007 38.426861367120594 0.9048769920463915 271 0 2
16804 1 1 51.126304262318435 29.171870431125857 1.5367469834838337 -22 -1 0
7290 1 1 -8.105520101283652 61.69426345815535 22.00373149384949 -467 -1 0
6140 1 1 40.647664967878576 61.833591786569905 22.63463798252671 177 0 0
10410 1 1 1.5627353303226974 0.7170348426170605 8.48773044251596 155 0 1
18781 1 1 -0.6583050355755171 18.715224864317776 21.248355397747616 207 1 -1
1855 1 1 2.1922466001375644 1.0562222848325864 23.54924509509102 159 2 0
19842 1 1 0.20321721352848332 18.656618070112437 21.7556912423268 468 0 0
2138 1 1 -13.375869510697509 59.15223159301991 7.121472308894694 461 0 -1
15240 1 1 31.510483495962085 17.163062929642475 3.1364112555264954 -288 1 -1
3035 1 1 -8.294339238344467 52.61546759123597 12.690048191725504 40 1 1
2229 1 1 -0.4338797570449886 16.170766320804017 19.373007478030775 332 0 2
16777 1 1 43.64344311787711 58.32578613371978 18.908096928045822 248 0 1
7315 1 1 13.409437618799705 54.988428754512164 3.658986690572419 355 0 2
16208 1 1 -0.9899595218805484 29.35741041674925 13.178727852077108 477 2 0
14841 1 1 29.979105818365664 19.829339045538187 0.7202298585582221 107 0 1
18683 1 1 -15.372494687487078 57.1903095909093 7.227550406012625 -370 1 -1
9237 1 1 -1.5993092382761884 16.674541468276328 19.7691289212327 -396 -2 -1
15840 1 1 -1.3915704110563643 6.533666742149227 6.048713729823907 -406 2 -1
17908 1 1 1.1268873477513646 18.248113735082672 20.88074354849543 -428 1 -2
5390 1 1 -1.7692789811105798 16.395159031534725 22.550069262808066 -483 0 -1
11312 1 1 -2.588677549411375 18.01510824155253 1.6280603895806687 73 1 1
8022 1 2 -1.0022696844533971 27.536916938934667 12.246245821510422 -148 0 0
8093 1 1 -4.864402897833305 30.385914610566967 0.8034774434278081 -36 0 0
18782 1 1 0.5335609023622636 14.811904003695942 21.16936409462419 207 1 -1
9511 1 1 -13.895254000150118 58.33971420508714 6.525314137443471 -245 2 0
13110 1 1 -2.1650360881597592 28.507638842912908 10.633248429093454 -287 1 -1
19930 1 1 45.71551225515664 59.16233637311707 15.882088010601207 -359 1 2
13785 1 1 18.1718446863779 1.3511920398198105 22.608092282823783 -19 2 1
4001 1 1 -4.169508555098494 31.49613849135672 11.232268590758379 -164 2 0
4040 1 1 18.476046681181682 0.37627645544615385 22.36346749639809 72 0 3
2238 1 1 -2.002345632693835 26.07839417740085 13.108283713962997 -251 2 1
998 1 1 0.40811364882573287 26.78365364354287 13.472910370531332 -198 -1 0
9843 1 1 10.637289081207355 9.512126519622042 15.524940359662546 487 2 0
18565 1 1 59.33047949167204 9.842034968185969 20.975328092100934 357 0 0
10553 1 1 0.5319593025028677 23.22264225451722 11.160191492290934 140 1 0
9222 1 1 31.25593598127699 26.392148581511616 0.9104249032639852 -74 -1 2
4002 1 1 -2.3860027144665814 26.956970255353383 13.606510302465926 -164 2 0
7486 1 1 0.9022258681981601 27.487445880807517 10.933741630607637 -288 -1 1
2618 1 1 1.4038438815404195 17.71888923466793 21.998083297900962 429 -2 0
13109 1 1 4.71581030467831 33.08732349313099 14.984690646784797 -287 1 -1
17857 1 1 46.074814756848866 57.370965164999525 5.207581137769655 420 0 1
11491 1 1 -1.607284560080462 18.011136326893297 20.65105860066736 -204 1 1
14271 1 1 -2.610822305503683 23.702115281325856 7.911460343919619 466 1 1
9136 1 1 32.2854736469796 19.233875043812702 3.553329044162109 389 0 4
5581 1 1 39.9517246927487 41.639349737137614 3.5279660702576074 242 -1 0
11490 1 1 -0.6915983516576478 17.29851009846432 19.37943822253338 -204 1 1
14016 1 1 -1.6204854677403975 15.626560574137992 20.4642292957523 -207 1 0
6139 1 1 40.31013745571005 60.91918922143201 23.636533379148755 177 0 0
2405 1 1 -3.9931715080137926 16.178943851024137 3.0958122013671945 52 0 1
14108 1 1 -4.078566929834848 29.75872192988634 0.2634227210445482 314 0 -1
16866 1 1 56.14936083412354 18.912635740081654 8.10659844074648 20 2 1
7686 1 2 3.5762402477689075 0.17496806826422517 8.900805684311349 -99 2 1
9937 1 1 -0.6985846941409903 25.51899279751238 13.018443570327827 308 1 0
7064 1 1 -2.0576476092726717 12.149283374791978 1.9412317339266663 305 -1 1
18546 1 1 29.354729663885706 18.977449755265333 3.9018288474074185 247 0 -1
8825 1 1 -1.5031560282658767 8.207538940986561 2.604330284073992 205 2 2
145 1 1 -0.7929814671202857 26.290036284490874 13.75300353003376 332 1 -1
9156 1 2 -3.5370819536362124 16.363261055829486 1.1706614639379043 137 0 1
6332 1 1 -1.5551203204061714 25.608076051501392 12.126884876813158 247 0 -1
9227 1 1 49.43078251127222 27.124631258511695 1.643618801467671 -295 -1 0
13608 1 2 -0.17692234865807155 16.7471281593378 21.283188631343744 -355 1 0
9844 1 1 1.3221711914634495 15.30384133414512 21.848952067935556 487 2 0
15983 1 1 46.24246692472599 53.76609291402857 6.339148826958785 114 1 0
1856 1 1 2.7296130959112084 1.054268507571777 22.1906918542209 159 2 0
6062 1 1 54.34937440855532 4.633317561426202 3.583500780060609 -399 1 0
1307 1 1 14.200779284254349 0.27162878197148355 23.795331698834545 480 2 1
9226 1 1 48.87417748982798 30.13199223317967 0.8549792414755899 -295 -1 0
5389 1 1 -1.7324556271274965 16.22092119942443 22.24034455560654 -483 0 -1
6249 1 1 27.06356203057664 24.74810911897738 3.0065474704677495 -476 1 1
11511 1 1 2.553786095194784 61.120751799126886 6.590192366706678 311 -1 0
5372 1 1 32.28420111482362 20.222829540623504 2.425936901638957 507 0 1
6046 1 1 18.242997913539632 1.363530225776117 19.881511154690518 221 0 2
1721 1 1 40.02361224342877 44.49240678287021 2.3167033433337383 -457 -1 -1
12878 1 1 -1.3607126522582202 32.60380823076952 1.5059490500780517 155 1 -1
2139 1 1 -13.423581229446505 59.28657891260279 6.69476328605511 461 0 -1
930 1 1 0.7558877935423425 17.16926095687632 19.61363299693988 488 0 1
2148 1 1 18.655048884288956 1.399841765014745 3.2057284920307785 -507 2 1
19841 1 1 0.8525971625034385 16.660567112886305 23.082459262096616 468 0 0
1432 1 1 -13.113483287249196 59.75564943392018 10.59059564292518 227 2 -1
12544 1 1 -11.1316413756421 60.31156338281323 8.38108042202165 -309 -1 0
18664 1 1 -1.1613207866440654 5.79214798305099 3.1422836294230767 -215 0 -1
15374 1 1 2.0858281560678478 1.5341005235179597 21.430898700634966 376 1 -1
9863 1 1 -4.6253066996228185 60.891573432351926 16.98136375863969 462 1 1
15764 1 1 -0.3666756827734302 4.586632248793687 20.778160465107543 -269 0 0
11512 1 1 7.773838337941971 61.19912524207818 12.804012720778987 311 -1 0
7942 1 1 41.99508757372643 39.782394584687104 3.079833868319758 32 0 -1
4137 1 2 -15.320940177936652 59.5707924112884 7.441881729268079 -118 0 1
12546 1 1 21.843328952317385 4.988161251481945 16.033206908210136 -205 0 1
3302 1 1 18.64326260284934 12.377125134117382 12.523918596627258 -458 1 1
12569 1 1 17.133039691592394 13.46976934912795 10.926463526062406 217 0 -1
15968 1 1 20.84070102602038 13.73090043285041 12.201865465315967 -183 2 1
14502 1 1 20.637143570101482 14.76414568614778 12.046069450056187 258 1 1
15818 1 1 21.465880040572944 11.028525666878277 15.09974517615371 332 0 1
3129 1 2 19.067088934654496 13.85530355939599 11.078173267161187 -348 1 1
14501 1 1 19.90060123681038 12.805477677719008 9.561690646469954 258 1 1
19832 1 1 15.633462172476069 9.435040273372591 9.468734894910309 296 0 1
9137 1 1 29.37375214413043 17.389139296470532 1.925098893482909 389 0 4
18812 1 1 19.31040506116689 15.725466970320808 10.523541301746647 -480 0 1
12158 1 1 20.377161400685118 12.64969833750947 12.011434251537606 -314 1 0
4912 1 1 10.13185547620715 62.362923614438074 1.8382236320314624 -122 -1 2
15819 1 1 20.52181359111377 13.873530926992999 9.589461506299637 332 0 1
15256 1 1 18.12998685001504 12.199892883840526 10.393445303692438 176 0 0
8421 1 2 20.815433097171645 6.55890699349559 15.519172328688835 -156 -1 1
16845 1 1 18.903972693337895 7.046066013439702 15.94597148050446 216 1 3
6106 1 1 41.75366083148567 60.981183635993084 18.31971403783251 -504 0 0
5833 1 1 18.724612777566644 23.79198536775511 5.699973738686425 -295 1 2
5832 1 1 19.107503743443292 19.424287633074734 11.969359142285034 -295 1 2
19343 1 1 11.597818980719563 13.286833189699129 2.631183321007771 359 0 -1
14335 1 1 4.844485176862319 33.03702972494784 18.236990871055507 333 0 1
19078 1 1 11.80276596645097 12.502252959810374 4.760194607271895 -75 -1 1
9898 1 1 22.261306395259492 7.454709529234308 14.49695765174216 26 0 -1
20136 1 1 20.8168318118566 7.014651946944894 17.522435121862063 428 0 1
