LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000000, units = lj

648 atoms
2 atom types
320 bonds
1 bond types

0 59.6 xlo xhi
0 59.6 ylo yhi
0 59.6 zlo zhi
2.0590107396856183e-10 0 0 xy xz yz

Masses

1 0.1
2 1.59

Bond Coeffs # fene

1 0.05 60 0 1

Atoms # bond

471 1 1 28.625558052101955 6.790870215406191 11.180450521622983 165 5 2
306 1 1 26.572702934424946 14.504205016841532 28.322806381357264 -443 3 4
252 1 1 10.028588055666376 8.084179707530273 1.460033652803312 -95 -1 2
528 1 1 11.366629611464033 12.158466882902498 22.011861053620628 -243 -1 4
375 1 1 20.183567810815205 27.49877150325815 5.818373405417058 -158 -2 3
527 1 1 8.396691537029179 12.024646778352306 23.994344732630026 -243 -1 4
187 1 1 4.21739527217013 9.149449212969222 24.79496553337221 -332 -3 -7
316 1 1 26.255082106801478 14.925442525025272 19.6758095194192 175 0 4
22 1 1 10.310179006564491 20.8635732384371 26.047180178351155 -146 1 -8
119 1 1 0.9309430802126922 1.2369440600788029 1.6564382316219686 480 3 4
454 1 1 18.12559584796204 19.57726750325022 3.5534811450550654 358 -2 11
208 1 1 22.62824449718449 11.45655003814842 27.723961934263738 -91 -1 0
203 1 1 21.956338764901883 16.4314497049451 27.04580763285444 113 -4 2
398 1 1 9.353603137219181 28.692413414698095 22.315471290680822 312 -7 0
526 1 1 8.0488205103235 27.061913070265273 26.972653653447157 504 -8 3
263 1 1 23.92755025835655 1.9605955794211085 2.051822997750094 318 9 3
297 1 1 5.735504840484282 10.57245890956492 26.427376545334866 137 11 0
455 1 1 14.29346053838241 14.618373897511413 6.0864952674563755 358 -2 11
234 1 1 27.523129893425878 17.588019669586945 25.331746752427467 363 -3 1
414 1 1 12.291110792731025 21.415059806265848 16.386559256525235 30 -3 -5
470 1 1 23.83788601074415 6.7821681587068925 13.030558530793142 165 5 2
91 1 1 22.101527921547238 28.2344444850847 4.646942199099771 112 5 6
376 1 1 19.175113965417243 26.002938430155798 6.766653108841349 -158 -2 3
197 1 1 18.855442540927104 29.21794221741999 3.4018218288747386 -411 2 3
155 1 1 28.789896512129896 18.601720801157818 22.065885546927163 -247 -4 0
601 1 1 21.134077624225103 28.235922639036882 18.039154131004064 101 2 -2
492 1 1 21.062669206939262 8.199253759146622 14.01595636290888 309 -9 0
323 1 1 28.786725383032913 5.078787555942474 26.318335901239838 350 -1 0
348 1 1 19.314487551730554 14.322825051288536 7.945705183445888 462 -4 -2
315 1 1 20.131315527398495 29.140787696902553 3.557582158263988 374 -4 1
510 1 1 7.42944738869584 3.330904086203253 5.21969043669271 -293 2 3
333 1 1 15.937400337254472 13.071129365366193 22.95205176515705 267 -6 2
296 1 1 3.4627597191774657 7.971443871371904 26.8923037090462 137 11 0
5 1 1 2.3824162452738467 10.442050219449436 26.82020745683057 81 -1 -3
485 1 1 25.377039109260025 21.79069265079423 8.612320168980364 -383 1 3
520 1 1 25.241498542620914 1.8039762237074588 18.438203155231356 184 -6 1
6 1 1 5.017900336414735 13.254179777427963 25.19618108652568 81 -1 -3
625 1 1 11.53524252230611 17.091276963224676 23.43219867630787 282 -3 2
588 1 1 16.366526235855687 28.591830394039427 18.01939618230518 408 3 9
211 1 1 2.8750651372117515 0.04750739998036078 2.8847046128300757 493 -1 -5
422 1 1 11.268445883261517 11.508746707166086 16.768936240652202 259 3 -5
509 1 1 8.785821197809405 2.7001184834563743 5.138974081706145 -293 2 3
21 1 1 10.432360701303914 11.364775011658752 23.239401076586468 -146 1 -8
525 1 1 4.76044686476817 26.589842328740517 28.13952176041055 504 -8 3
134 1 1 15.766864486364268 16.342406089428728 23.109450629600083 -165 0 -2
198 1 1 23.485690132180085 25.280352060977773 6.3351117399847485 -411 2 3
200 1 1 20.2212284818017 12.197649967387553 5.540756737573223 447 7 6
519 1 1 26.12714465365084 5.005609588805401 11.92416334534157 184 -6 1
365 1 1 27.21283981739021 17.58912392900307 3.0396979623336713 -228 -2 -2
287 1 1 17.191000139166608 20.210399166552243 6.523353928982039 -496 8 -3
395 1 1 26.809394287190234 10.642599664764294 28.814478074131014 -50 -11 10
513 1 1 17.5751215826937 20.55635959584124 24.717355977396956 -378 -4 3
552 1 1 5.457121245734042 1.6727644965278547 4.5104598090821115 365 -1 -4
642 1 1 13.776199747744409 10.605851958840313 23.099094589353747 64 4 -6
514 1 1 17.69086110411034 23.48820433744079 20.645434003673767 -378 -4 3
643 1 1 10.174667313617258 7.49888606568998 25.021952432100065 64 4 -6
627 1 1 12.015832801489507 23.367110010043312 28.703626218590987 216 3 5
423 1 1 12.236761814788029 14.857617695170312 8.136741995344819 259 3 -5
500 1 1 19.6645140167616 14.433827149301269 24.323440540230745 -241 0 3
240 1 1 21.365444926581585 20.234004523089197 26.511506981704272 283 -7 -3
299 1 1 9.815994648375499 0.5703847601357469 8.623435147327086 447 -2 -2
529 1 1 11.279456991474856 6.647974744585565 25.333383881772008 46 0 -5
358 1 1 2.2436833958233766 3.2081278086641323 1.3315310596712162 -87 8 7
82 1 1 11.856765565940453 29.190357202279195 10.742700979743708 -259 -2 2
35 1 1 15.847422703476875 28.423144685315176 5.589358218522089 275 -1 5
233 1 1 26.535973994330792 14.869043445147332 25.630611147440433 363 -3 1
488 1 1 21.229667506812167 24.125555964179906 1.4283318078242824 -239 -3 -7
204 1 1 18.669893017512635 14.466425216668844 22.574455894847514 113 -4 2
415 1 1 15.403992847445496 12.893137892181747 22.787721384140355 30 -3 -5
90 1 1 18.22592190528251 26.03713616066133 3.3709485449599046 112 5 6
624 1 1 12.96887858424251 17.34014503684994 16.813802812365463 282 -3 2
589 1 1 13.886092238411015 29.607827948321166 17.356269436458433 408 3 9
388 1 1 22.82334541168753 28.285291121926708 5.487647330469846 167 0 -7
27 1 1 18.874759672986787 1.6739208687722742 1.7216665085083056 -115 -8 1
491 1 1 20.923497784142256 12.537318553892325 13.113316289629374 309 -9 0
286 1 1 12.136616653428172 22.084945694550857 5.951441379244704 -496 8 -3
239 1 1 19.661965652986787 18.305792447237557 25.883038478212182 283 -7 -3
207 1 1 20.14228155812942 7.160069069608335 27.489064787804686 -91 -1 0
154 1 1 27.794846278401934 18.235875155560144 24.149264229730775 -247 -4 0
482 1 1 16.617441042950855 7.404474104298332 19.35053700113774 -270 1 2
573 1 1 28.295837373302565 7.873478282639058 21.164947702046703 -157 3 -4
334 1 1 16.275045152469783 18.402830227870524 24.160394631925946 267 -6 2
77 1 1 0.5561188575478815 19.80446679270903 29.745879076255832 160 -4 0
548 1 1 17.615602426986307 1.4940801064915967 2.95763163508596 -45 -5 1
555 1 1 12.921251643907164 0.09004789730642868 6.297382730824919 342 5 8
483 1 1 15.881336217109508 9.04219380256836 23.810488543806212 -270 1 2
347 1 1 12.916593528018689 19.807737885513284 6.374287974101278 462 -4 -2
353 1 1 26.46592115319047 2.1564443555648323 3.8228131809907313 -239 -1 -4
135 1 1 14.608601063492063 22.95708496684839 27.808990989679334 -165 0 -2
441 1 1 2.050477052892975 24.636208856013535 27.093376998447148 -500 1 0
517 1 1 23.746470039372475 25.281600966918074 2.423426819930875 36 -4 1
25 1 1 28.717108412398826 29.214304290471727 3.435395330699111 -429 -2 5
370 1 1 11.37385885442747 29.59737041013379 11.977572843191641 257 -1 1
611 1 1 27.312834390199566 9.538967114127631 29.650538626502904 487 -2 4
551 1 1 5.1818621225107115 5.251600890328041 2.466724846738827 365 -1 -4
190 1 1 29.53927773777574 4.601781489399152 26.941206448552133 177 -4 -3
339 1 1 7.89878274904156 8.675676567816591 49.06272172338449 304 -7 -5
156 1 1 25.009049816384387 19.712573489652588 46.45583518166958 426 -2 -2
177 1 1 17.93743622480289 8.203321625140667 42.72809766953409 255 3 2
175 1 1 11.399649981815648 18.164685234995105 43.730136866298004 450 4 0
253 1 1 6.189086635776479 9.312175406895097 52.84906042353854 -95 -1 1
250 1 1 28.4958839834453 17.74359331007042 30.267625581335867 335 1 -1
480 1 1 26.91526921264248 8.575119406968744 37.871895221962724 177 5 -4
176 1 1 12.844590850689436 15.880237919461015 44.78553573171307 450 4 0
506 1 1 15.743362181095579 2.736845669703528 35.3945871582739 123 0 0
568 1 1 29.019405156908753 27.24191768858577 44.39764530475062 -37 7 -6
360 1 1 24.410134413303297 14.141594980092906 31.627795062562917 70 5 4
